,lp_iterations,num_nodes,solving_time
0,19563.0,157.0,2518.691360191
1,37300.0,490.0,7604.957044350997
2,42523.0,595.0,9874.346819622006
3,35118.0,634.0,10950.67517487999
4,43246.0,587.0,10922.931201363002
5,7874.0,17.0,451.221675207
6,4646.0,9.0,169.112329718
7,6740.0,20.0,531.5682806930001
8,31961.0,655.0,10971.978188843994
9,14451.0,118.0,2325.0222330040006
10,3564.0,7.0,168.826728666
11,23652.0,187.0,2625.980957739
12,11264.0,52.0,927.3060664069999
13,49713.0,611.0,10841.281124405992
14,4114.0,11.0,284.418659497
15,11411.0,78.0,1120.826912096
16,42859.0,659.0,10911.468180396
17,4440.0,31.0,420.099361161
18,9616.0,49.0,895.8992742330001
19,11084.0,125.0,1732.849880758
20,25572.0,283.0,3925.192766856001
21,10851.0,63.0,918.87635569
22,4348.0,7.0,113.264691303
23,3820.0,6.0,168.64533063800002
24,64759.0,668.0,10933.987840610996
25,33196.0,430.0,6192.278295330997
26,5789.0,18.0,332.793164058
27,23147.0,554.0,8047.380388998998
28,46246.0,711.0,11005.305866834013
29,69570.0,691.0,10947.863278918998
30,5037.0,14.0,284.037718231
31,6888.0,20.0,452.595231112
32,5135.0,21.0,308.450189809
33,7290.0,16.0,362.92594085
34,38519.0,429.0,5958.7600515589975
35,39938.0,732.0,11113.288336145999
36,4791.0,23.0,325.844654344
37,65107.0,681.0,10957.620455431006
38,6445.0,17.0,420.66433847300004
39,45040.0,569.0,10988.022566785992
40,13881.0,185.0,2624.9633370920023
41,5912.0,13.0,337.77873596700005
42,65051.0,595.0,10932.371155212
43,51764.0,700.0,9789.976714511991
44,39895.0,680.0,10986.309944355999
45,45458.0,643.0,10963.452188806992
46,32473.0,380.0,5323.3290532730025
47,27444.0,303.0,4191.2350101249995
48,53817.0,620.0,11002.211394513999
49,13086.0,177.0,2463.9900808629995
50,25666.0,384.0,5948.2982512710005
51,23260.0,325.0,4916.058008599997
52,48983.0,663.0,10987.66912395
53,46599.0,612.0,10985.403355038
54,41117.0,672.0,10825.092623188993
55,13135.0,115.0,1582.6680182759994
56,31245.0,428.0,6155.932685937998
57,39913.0,531.0,7868.560485766004
58,51871.0,674.0,10969.871729147999
59,41138.0,666.0,10882.411439594001
60,21532.0,225.0,3130.517815610001
61,5711.0,20.0,418.75949878
62,6549.0,57.0,812.7492016580002
63,53841.0,651.0,10923.020800937
64,47969.0,686.0,10904.142989969
65,68252.0,625.0,10978.697403285998
66,49256.0,595.0,10990.917573306011
67,3543.0,4.0,113.40126443199999
68,6702.0,33.0,615.945611324
69,8809.0,19.0,475.964333905
70,18097.0,144.0,2031.7070897049998
71,13850.0,165.0,2294.6697871949996
72,49269.0,713.0,10851.093835634998
73,66804.0,665.0,10993.21670297801
74,9357.0,44.0,677.3619982520001
75,27809.0,389.0,5380.391858311999
76,5512.0,17.0,389.71298192300003
77,46890.0,672.0,10908.222792351988
78,44129.0,758.0,10941.541729928998
79,52828.0,580.0,11023.52716259301
80,45835.0,764.0,10953.072568540001
81,54586.0,783.0,11025.137351389008
82,21071.0,279.0,3864.729537670001
83,13001.0,51.0,810.395823662
84,6269.0,37.0,504.35108434500006
85,47239.0,672.0,11008.465237359993
86,38102.0,641.0,11083.18540449
87,48464.0,641.0,11010.289911634989
88,61430.0,557.0,10867.152324865005
89,60358.0,636.0,10966.112275677004
90,3663.0,10.0,252.46123686099997
91,4076.0,4.0,114.229825704
92,40005.0,604.0,9507.118717327996
93,21924.0,558.0,8754.816992578995
94,29132.0,576.0,8787.374793525007
95,43941.0,538.0,8820.793081672
96,5570.0,7.0,114.90079016
97,37183.0,520.0,8826.438719567996
