,lp_iterations,num_nodes,solving_time
0,27193.0,103.0,924.273271422
1,106364.0,545.0,7932.595887196006
2,150660.0,684.0,6016.432854664004
3,49714.0,93.0,821.4443840300002
4,132812.0,542.0,7677.279923006992
5,48671.0,256.0,2276.365014938
6,46080.0,246.0,2149.3954837660003
7,18123.0,11.0,97.55550416099999
8,38320.0,91.0,809.3271656249999
9,118635.0,517.0,7010.673352056003
10,72025.0,431.0,3923.477285062999
11,145378.0,459.0,6454.082962200997
12,49695.0,255.0,2296.7399268820004
13,30806.0,51.0,497.030187454
14,73605.0,361.0,3345.9679275730023
15,103664.0,335.0,3040.5310150469986
16,16766.0,41.0,367.02435721200004
17,19282.0,54.0,495.579863686
18,136948.0,576.0,6460.326138878997
19,121698.0,447.0,6632.1950909180005
20,17188.0,5.0,84.329811371
21,51922.0,219.0,1965.4950208270004
22,35485.0,97.0,1029.429073458
23,55876.0,230.0,2192.3529485210006
24,48441.0,139.0,1259.787296088
25,125404.0,622.0,5866.535563564996
26,103730.0,305.0,3165.5212208989983
27,76478.0,682.0,6252.686373580001
28,124480.0,448.0,6719.032262806002
29,17255.0,17.0,154.178438292
30,16074.0,17.0,156.245209808
31,128725.0,560.0,6994.361718858999
32,38594.0,127.0,1163.5314446320006
33,134313.0,457.0,4141.039876853999
34,25629.0,45.0,463.866451499
35,32999.0,109.0,985.199242754
36,117598.0,501.0,4553.154803208003
37,95500.0,566.0,5185.846001519002
38,62160.0,99.0,1121.585645134
39,144194.0,507.0,7043.695243821001
40,98810.0,325.0,3285.3151993100005
41,64095.0,530.0,4805.183475662002
42,57753.0,313.0,2813.0820307629997
43,37698.0,105.0,1176.5246946820002
44,32580.0,99.0,1019.811292839
45,38071.0,99.0,936.8035777680001
46,160551.0,713.0,6418.884885668002
47,48122.0,264.0,2370.543340027001
48,36574.0,104.0,954.049245156
49,39713.0,293.0,2645.904046364
50,95992.0,793.0,7143.337735738998
51,75488.0,380.0,3797.7350824780015
52,185360.0,510.0,6293.356589638998
53,99064.0,349.0,3676.380298350001
54,30527.0,121.0,1250.046153946
55,77175.0,483.0,5306.924965726998
56,60575.0,249.0,2585.6634968700005
57,32344.0,126.0,1340.0165896340004
58,33858.0,61.0,676.3510061569999
59,129808.0,472.0,6547.343012613993
60,40691.0,124.0,1312.301977311
61,146100.0,527.0,6434.736955125002
62,148400.0,401.0,6513.261704851997
63,20943.0,44.0,465.12468571500006
64,111405.0,601.0,6267.008041284998
65,187901.0,326.0,6074.880743285001
66,105837.0,592.0,6609.459842938998
67,19726.0,13.0,143.003777022
68,14108.0,19.0,237.95058362600003
69,198294.0,342.0,6411.055729664003
70,18985.0,20.0,220.169619632
71,55934.0,255.0,2667.9826501850016
72,114989.0,393.0,6506.235602910999
73,49254.0,181.0,1893.305744219
74,109534.0,503.0,5373.251232912003
75,22965.0,47.0,493.71631749699986
76,138956.0,636.0,7975.129069715999
77,26555.0,154.0,1396.1431739450002
78,30771.0,109.0,1092.806383378
79,25227.0,101.0,1047.2640215789995
80,107195.0,609.0,5966.096264834003
81,13443.0,25.0,298.489600292
82,196105.0,616.0,7698.2687927430015
83,21613.0,93.0,820.3164242969999
84,160014.0,610.0,9943.629343894994
85,22997.0,29.0,293.644117462
86,45399.0,63.0,654.5023513110001
87,45998.0,160.0,1602.5029371289997
88,26394.0,109.0,1074.0223070970003
89,54523.0,571.0,5360.052271637001
90,145053.0,713.0,10043.988155387991
91,110642.0,625.0,6315.4511271810015
92,59223.0,258.0,2622.8996993990004
93,247119.0,695.0,9384.107205528991
94,135445.0,927.0,7963.745227111002
95,55148.0,121.0,1027.482479721
96,164360.0,986.0,8311.471715140007
97,16479.0,11.0,116.57593813800001
98,100277.0,797.0,6811.742804934
99,20040.0,42.0,372.593968569
