,lp_iterations,num_nodes,solving_time
0,27941.0,139.0,3170.382390089001
1,62733.0,281.0,13816.169329370006
2,89409.0,371.0,11538.016111726985
3,48085.0,130.0,4094.3377908859998
4,115492.0,290.0,12803.901217530005
5,48292.0,261.0,8426.882285119002
6,49511.0,359.0,11171.543406615994
7,18897.0,25.0,760.531075145
8,39974.0,117.0,3627.558633153001
9,73467.0,234.0,13123.048144624
10,59509.0,278.0,13179.953882417003
11,89511.0,236.0,13058.087372967002
12,67470.0,389.0,12192.230863926
13,26183.0,88.0,2884.888312143999
14,59383.0,411.0,12862.809196459008
15,109876.0,340.0,12897.74398248099
16,16517.0,45.0,1382.4959012250001
17,19384.0,51.0,1636.8863144120005
18,102171.0,243.0,12848.908220895
19,95661.0,241.0,13058.534637728
20,17240.0,15.0,699.89708305
21,52671.0,231.0,7257.138118429999
22,38906.0,28.0,1399.7689575839997
23,43743.0,131.0,4322.804615102001
24,52704.0,165.0,5261.260793749999
25,55620.0,300.0,13170.104957335006
26,108699.0,245.0,12841.827086627
27,60119.0,280.0,13072.154526756003
28,116582.0,224.0,12737.257627269
29,17235.0,21.0,752.852825791
30,16737.0,22.0,699.9320431350001
31,86407.0,308.0,13059.806750573998
32,36204.0,121.0,3840.9438305619997
33,88985.0,324.0,10212.683741113997
34,26348.0,57.0,1825.6300203530002
35,31638.0,77.0,2395.1285294599998
36,100108.0,287.0,12834.538350964993
37,74055.0,302.0,13118.338041042
38,59257.0,199.0,8441.493126793997
39,89281.0,249.0,12890.834374538
40,73750.0,245.0,9217.949252108994
41,75341.0,287.0,13088.303920504002
42,51820.0,320.0,10079.958855009996
43,22422.0,81.0,2948.5866083590004
44,46155.0,173.0,5868.045666656999
45,35314.0,100.0,3140.6058742249998
46,120172.0,240.0,12784.91744557201
47,42299.0,253.0,7930.220782141998
48,38611.0,100.0,3132.2336862159996
49,32180.0,271.0,8437.693385620005
50,51742.0,293.0,13067.954936594
51,64180.0,374.0,11745.462387802007
52,119157.0,316.0,12680.447548193004
53,93458.0,387.0,12081.883011978005
54,18113.0,143.0,4570.716887399001
55,71655.0,335.0,13061.012830890002
56,63393.0,261.0,8144.756412396001
57,40975.0,173.0,5435.021792303
58,22899.0,91.0,2888.0502935659993
59,109686.0,292.0,12841.906487088992
60,38181.0,173.0,5385.406201091001
61,105433.0,266.0,12851.051446369003
62,107655.0,277.0,12837.835151702002
63,20282.0,39.0,1195.859066877
64,78816.0,293.0,12952.845298252994
65,152105.0,214.0,12575.312039690998
66,67118.0,295.0,13056.788744936995
67,20528.0,21.0,637.2484940620001
68,14436.0,25.0,755.8040562870001
69,149407.0,215.0,12616.800937204996
70,18957.0,23.0,753.7612853400001
71,39594.0,293.0,9246.510815595999
72,78753.0,237.0,12906.110958586998
73,37100.0,165.0,5136.455960257001
74,86846.0,342.0,12915.065150812992
75,23776.0,71.0,2623.816423839
76,68569.0,187.0,9858.016119386995
77,23471.0,145.0,4684.7715887760005
78,20964.0,77.0,2605.179245909
79,35748.0,122.0,4453.631019821001
80,55187.0,223.0,9798.379758967003
81,13660.0,34.0,1271.664314601
82,85515.0,165.0,9695.311530174995
83,18669.0,97.0,3126.6308290999996
84,80070.0,247.0,14127.348550111998
85,23900.0,47.0,1371.4755017889997
86,40961.0,76.0,2537.120296343
87,52733.0,203.0,6209.738198725004
88,43347.0,139.0,4178.198453879999
89,59604.0,358.0,14327.103058542998
90,92163.0,297.0,14077.621898193001
91,80006.0,315.0,14163.09003639
92,86605.0,305.0,14082.149825495993
93,154003.0,288.0,13502.806334687
94,76416.0,321.0,14074.153192217003
95,38443.0,101.0,3062.195261963001
96,90995.0,272.0,13871.439466218999
97,16220.0,13.0,380.731620208
98,71619.0,347.0,14127.29930035599
99,20171.0,51.0,1681.2573081299997
