,lp_iterations,num_nodes,solving_time
0,4211.0,76.0,889.54046184
1,35719.0,839.0,10484.501376202998
2,5459.0,47.0,634.3670237040001
3,15216.0,109.0,1391.1519339880003
4,10238.0,195.0,2563.5076754099987
5,4556.0,39.0,507.096619798
6,25771.0,477.0,6103.4118838159975
7,23540.0,389.0,5027.613737720004
8,12075.0,223.0,2938.5890962950007
9,11684.0,257.0,3321.8249038849995
10,6431.0,51.0,634.2903237470001
11,8095.0,167.0,2126.481172682
12,10943.0,136.0,1803.2341756319997
13,3678.0,43.0,531.0723396960001
14,29978.0,438.0,5751.345026840999
15,9101.0,151.0,2082.3037377459996
16,11034.0,157.0,2007.1470730750004
17,3680.0,35.0,483.95973565400004
18,15928.0,224.0,2915.1872013349994
19,21071.0,527.0,6671.396466332998
20,46154.0,529.0,9747.499270454999
21,13016.0,198.0,2668.583511603
22,17235.0,171.0,2172.1037193199995
23,12354.0,137.0,1730.823792331
24,5330.0,49.0,660.5287917369999
25,9614.0,145.0,1854.2255412470001
26,4128.0,25.0,305.49656899200005
27,7634.0,59.0,790.2532866860003
28,14695.0,179.0,2565.4657605980005
29,20015.0,387.0,5006.785264297998
30,10774.0,119.0,1524.531280718
31,9043.0,115.0,1451.1065177910002
32,6364.0,63.0,812.9940941559998
33,24202.0,621.0,8009.618634818002
34,3565.0,27.0,356.048036102
35,16933.0,261.0,3534.057034063
36,9805.0,155.0,1951.5695982490001
37,17526.0,289.0,3925.135233623002
38,10310.0,167.0,2422.1440838230005
39,18916.0,317.0,4388.214739865998
40,23874.0,435.0,6112.814529508001
41,25273.0,462.0,6622.127732082001
42,25007.0,425.0,6511.101485044002
43,28541.0,406.0,6511.947862734004
44,9062.0,237.0,3315.85847225
45,5334.0,47.0,642.589694271
46,35992.0,309.0,6652.242700342005
47,14609.0,261.0,3703.255511791999
48,7102.0,109.0,1502.3133442270005
49,26088.0,340.0,5710.091730061001
50,2536.0,7.0,116.99366740299999
51,2732.0,25.0,346.685249973
52,3628.0,45.0,750.6611014490001
53,9376.0,136.0,1958.1781844369991
54,12849.0,268.0,4034.0941158640007
55,6290.0,81.0,1161.8495826109997
56,7593.0,111.0,1596.767525957
57,4044.0,43.0,609.969561585
58,21898.0,208.0,3949.308865948001
59,14840.0,226.0,4007.4449363150025
60,5699.0,39.0,580.973394173
61,4510.0,31.0,461.451176075
62,9769.0,166.0,2456.917011999
63,6717.0,93.0,1411.0068183430005
64,4177.0,51.0,754.7409168640002
65,18150.0,307.0,4572.968544740999
66,25990.0,349.0,6443.8239678420005
67,5396.0,43.0,593.329286375
68,6539.0,89.0,1241.0662180399995
69,4339.0,29.0,398.473060895
70,22141.0,400.0,6466.885503920003
71,6696.0,111.0,1546.8915693629997
72,20945.0,344.0,5243.378000809999
73,5280.0,78.0,1091.5997777960001
74,9755.0,69.0,1130.494209841
75,12910.0,204.0,2976.898468391999
76,14248.0,217.0,3142.147044946001
77,19727.0,347.0,4917.145453995003
78,3187.0,27.0,367.5599611409999
79,7965.0,85.0,1222.0573731510003
80,13516.0,313.0,4368.819790575
81,3778.0,28.0,426.31693539599996
82,13084.0,251.0,3769.724314992999
83,37859.0,273.0,6367.514417833001
84,2965.0,11.0,197.91118378299998
85,25448.0,409.0,6390.872566735001
86,6571.0,41.0,569.5385992779999
87,3622.0,23.0,312.964306791
88,6470.0,59.0,830.959490542
89,21621.0,402.0,6291.636465504001
90,3645.0,14.0,282.33870355
91,15389.0,236.0,3447.8548723569993
92,8526.0,97.0,1373.200229486
93,28295.0,676.0,9369.961475411003
94,4317.0,19.0,294.29303840099993
95,9342.0,159.0,2105.1412552
96,14395.0,223.0,2984.0152002740015
97,8580.0,163.0,2171.353189179
98,5175.0,115.0,1594.9710945499996
99,2290.0,9.0,108.157991187
