,lp_iterations,num_nodes,solving_time
0,15237.0,147.0,74.17196272400001
1,23333.0,255.0,125.53797436499994
2,30716.0,364.0,224.7316059830001
3,15154.0,159.0,123.97761056700001
4,7997.0,67.0,26.833467606000003
5,17714.0,179.0,87.82998122900003
6,26129.0,239.0,167.1705858
7,22850.0,233.0,160.57076631099997
8,23400.0,269.0,182.896006545
9,62548.0,801.0,398.6869016159998
10,3510.0,33.0,11.452406448
11,9911.0,51.0,39.509538414999994
12,8593.0,65.0,40.43580267
13,10382.0,51.0,24.019452961
14,4873.0,35.0,14.664679093
15,13742.0,111.0,70.7028231
16,14989.0,141.0,54.40130746300001
17,17376.0,203.0,77.11687044199996
18,5640.0,35.0,26.042777931000003
19,1672.0,5.0,1.8272439139999999
20,58947.0,689.0,586.3537740620004
21,33922.0,511.0,190.10534860799987
22,25867.0,333.0,190.80062408999993
23,20745.0,135.0,53.088441349
24,7252.0,54.0,38.719015688999995
25,12415.0,119.0,42.47455489599999
26,4443.0,27.0,13.216970738999999
27,18310.0,169.0,83.74524543800004
28,21549.0,224.0,137.909388371
29,2651.0,15.0,5.274244013
30,48096.0,621.0,259.7914664390001
31,20737.0,237.0,137.25780060199997
32,5920.0,37.0,26.512003246
33,5857.0,49.0,17.808533010999998
34,11982.0,139.0,52.04652503900002
35,32327.0,329.0,288.78067610100027
36,56827.0,699.0,625.3752777889995
37,28408.0,342.0,211.10796314999988
38,36053.0,330.0,245.96811632399988
39,30209.0,309.0,113.99714050699993
40,10927.0,81.0,56.048880147
41,37050.0,335.0,269.483094551
42,14314.0,89.0,44.567885659
43,25972.0,276.0,176.25986306599998
44,2643.0,11.0,3.324633442
45,13819.0,121.0,55.175611609
46,59102.0,653.0,473.0700277900003
47,9797.0,75.0,34.060958336000006
48,6654.0,45.0,20.505869926999996
49,32392.0,312.0,140.494880778
50,14715.0,108.0,74.429006546
51,36090.0,478.0,212.5808316820001
52,37396.0,432.0,214.9753006009999
53,19300.0,153.0,92.40876130499998
54,4480.0,26.0,11.641862353999999
55,10935.0,99.0,30.882536847000004
56,21928.0,293.0,195.755549205
57,15496.0,181.0,64.73683422600003
58,9775.0,75.0,21.690757711
59,9994.0,87.0,27.053656187
60,11474.0,151.0,60.523441761999976
61,3555.0,21.0,7.544465947999999
62,11016.0,53.0,21.996975813000002
63,15918.0,123.0,43.050903767
64,81661.0,891.0,1061.5209805369996
65,125391.0,1122.0,1348.8336542539987
66,1644.0,3.0,2.077525526
67,23492.0,307.0,109.756961698
68,14360.0,119.0,40.270603192
69,6724.0,45.0,20.973494608999992
70,38621.0,394.0,374.77494859799987
71,73200.0,949.0,643.6966042159999
72,27683.0,378.0,225.52863631800003
73,23305.0,321.0,120.81564245799996
74,9087.0,71.0,25.905369211
75,5397.0,37.0,21.948651367
76,94771.0,1407.0,683.4519322890001
77,4752.0,21.0,14.456680113
78,5360.0,43.0,29.746763823000002
79,18324.0,175.0,86.24528984700004
80,10057.0,113.0,35.13110438500001
81,9825.0,73.0,31.924157096000005
82,15481.0,141.0,112.90775618500003
83,17613.0,184.0,106.56157004200003
84,41921.0,489.0,424.23816437199974
85,6993.0,28.0,12.076335906
86,20452.0,147.0,73.20290943500002
87,28278.0,447.0,167.544121959
88,27793.0,324.0,149.97941880999997
89,18273.0,191.0,142.48204156900005
90,15630.0,135.0,52.09977841700001
91,24794.0,293.0,234.75912331299992
92,19180.0,141.0,87.92395200200001
93,33105.0,292.0,140.33836267800007
94,9073.0,73.0,50.270023043000016
95,17262.0,175.0,76.97941233
96,3923.0,24.0,11.942684868
97,22627.0,275.0,89.717733568
98,49886.0,603.0,464.112478334
99,65473.0,841.0,743.7515333419997
