,lp_iterations,num_nodes,solving_time
0,84622.0,2289.0,17747.159411548993
1,61505.0,1312.0,11557.345032204996
2,43706.0,894.0,9359.617817797009
3,64074.0,648.0,8687.568521147998
4,59088.0,1127.0,8717.14231911601
5,51553.0,862.0,8738.984887428009
6,12376.0,251.0,2081.049119348999
7,40752.0,763.0,7492.044308329002
8,1595.0,19.0,115.41039304600002
9,50657.0,586.0,7441.673185712002
10,39667.0,791.0,7591.55062507899
11,55101.0,584.0,7550.9558915740035
12,31924.0,777.0,7374.914078223995
13,36471.0,718.0,7357.58710590401
14,41457.0,769.0,7831.576564171008
15,8778.0,165.0,1290.8285661099999
16,73465.0,519.0,7760.3052899119975
17,34107.0,786.0,7700.115086935001
18,38021.0,634.0,7649.449021362008
19,55638.0,906.0,7825.137124063001
20,12435.0,267.0,2097.971482673
21,52732.0,1050.0,8137.316349074994
22,19659.0,347.0,2709.713511844001
23,49235.0,609.0,7774.562963504999
24,43027.0,836.0,7926.196594605996
25,45796.0,733.0,8281.399098195994
26,54880.0,1076.0,8048.762676338007
27,23736.0,613.0,4772.794978299999
28,40824.0,805.0,8046.415352896999
29,33911.0,811.0,8012.3198614699995
30,33595.0,757.0,7924.361616702004
31,35810.0,622.0,7897.337638236999
32,41213.0,849.0,7799.837692346
33,43099.0,613.0,7721.984672889999
34,33523.0,617.0,7872.074008970998
35,38822.0,567.0,7706.0187695339955
36,61778.0,531.0,7708.629000443998
37,32155.0,564.0,7760.9622389270025
38,44979.0,476.0,7661.216072703001
39,41951.0,526.0,7523.637803882996
40,44869.0,531.0,7660.122128108994
41,8593.0,157.0,1416.1230299300003
42,29561.0,768.0,7863.322282373003
43,36451.0,545.0,7499.918480761995
44,41443.0,561.0,7857.282306598997
45,46041.0,798.0,8980.344467269
46,44321.0,811.0,9459.665199435003
47,74949.0,1057.0,9486.362163015996
48,53659.0,906.0,10699.943764191996
49,47380.0,1196.0,11520.737528129006
50,51755.0,1083.0,11231.769640065984
51,59126.0,963.0,11518.020855497005
52,52958.0,1075.0,10113.269749013993
53,47995.0,1346.0,10205.415004435992
54,57892.0,1350.0,12476.481143465013
55,50158.0,935.0,7532.861147962003
56,92253.0,2000.0,16261.438528968993
57,5688.0,113.0,723.6630918019999
58,14946.0,315.0,2157.5730259389998
59,119432.0,2006.0,17940.884340004995
60,111340.0,2089.0,19826.245697377006
61,101545.0,2829.0,17988.608334766963
62,11713.0,233.0,1515.6257423490001
63,77642.0,2169.0,11558.566615263991
64,112972.0,2044.0,17608.774057170984
65,101317.0,1677.0,17227.331660615007
66,92067.0,2300.0,17672.088772519983
67,13653.0,375.0,2434.883960597001
68,82469.0,1973.0,18042.901768964
69,91817.0,1999.0,17532.16231771899
70,98316.0,2043.0,18368.66481772201
71,30204.0,781.0,5603.374427745001
72,94010.0,2501.0,19473.213240960013
73,147080.0,3101.0,21104.012300553004
74,9837.0,164.0,1268.9983476620007
75,25013.0,743.0,4158.037042862
76,106198.0,2729.0,20800.15854847002
77,74689.0,2953.0,20165.065344401984
78,132643.0,3294.0,20715.682998304004
79,104177.0,2216.0,21029.43719571699
80,111771.0,2211.0,21205.97429498103
81,126493.0,2626.0,20117.956079323012
82,22175.0,567.0,3779.534530679
83,5240.0,77.0,520.678506466
84,23563.0,717.0,4868.398308232001
85,150009.0,2759.0,21773.007621859015
86,1656.0,7.0,33.965344718
87,95467.0,2742.0,20992.341340409974
88,121108.0,2459.0,23941.299901187977
89,97195.0,2301.0,19989.210316396006
90,58834.0,1897.0,12980.443976264978
91,27125.0,661.0,4536.272624440005
92,125179.0,2056.0,20499.966214219006
93,22304.0,621.0,4228.765428208999
94,26159.0,590.0,4387.323451489999
95,62928.0,1539.0,10662.520889088015
96,83488.0,3027.0,20893.245361120044
97,19591.0,437.0,3446.276245840998
98,109739.0,3099.0,22055.447273760004
99,112780.0,2337.0,20603.83387400499
