,lp_iterations,num_nodes,solving_time
0,15179.0,105.0,3104.339121440001
1,28790.0,332.0,13413.092071677007
2,32317.0,371.0,12975.218885277
3,33541.0,268.0,12041.325221337007
4,19708.0,299.0,8446.419541219999
5,28060.0,306.0,11886.473227078006
6,11616.0,83.0,2505.9720473790007
7,29148.0,330.0,11850.449656674004
8,1471.0,13.0,340.578368248
9,38080.0,254.0,11886.185650503998
10,14920.0,170.0,5138.365930677999
11,36175.0,292.0,11980.212722931006
12,13069.0,123.0,3708.354982163001
13,27561.0,364.0,11837.780148671993
14,27367.0,311.0,12048.398481769
15,4768.0,39.0,1137.843044044
16,53247.0,231.0,12073.565389832
17,22700.0,327.0,9877.601695140997
18,33789.0,328.0,11961.268496967006
19,27785.0,370.0,12037.503674716008
20,8831.0,55.0,1573.2503204890002
21,33895.0,331.0,11784.927777021005
22,5416.0,35.0,1009.335181084
23,41869.0,244.0,12003.547020022002
24,24399.0,339.0,10073.914104045001
25,37177.0,274.0,12049.833387515
26,20029.0,233.0,6628.856364687998
27,8487.0,107.0,3150.7336755929996
28,25104.0,335.0,12045.462790774996
29,22901.0,391.0,12197.76372971899
30,15705.0,192.0,6203.320803381001
31,23458.0,302.0,11944.922616425014
32,23668.0,350.0,10133.835364142002
33,30913.0,309.0,11884.791277269007
34,31682.0,317.0,12087.390393996004
35,30276.0,248.0,11938.137731008004
36,46062.0,232.0,11881.404939761005
37,30130.0,337.0,12109.024154666004
38,32008.0,279.0,11897.010028610997
39,37353.0,251.0,12005.210128369996
40,36370.0,302.0,11840.111416781001
41,3786.0,27.0,784.751833326
42,10939.0,137.0,4164.204790664
43,36565.0,271.0,12051.37992233201
44,43129.0,252.0,11994.318955458995
45,26397.0,331.0,9771.438711523999
46,18565.0,293.0,8800.804562323001
47,39576.0,322.0,11930.686393222008
48,26056.0,384.0,11626.793580458003
49,10619.0,144.0,4282.984437729001
50,27401.0,351.0,12035.048353040998
51,25571.0,273.0,8226.475155268003
52,14340.0,111.0,3353.196773112999
53,13596.0,165.0,4965.625601030001
54,17928.0,234.0,7312.872869285999
55,14202.0,93.0,2814.520522083999
56,34430.0,371.0,11167.012232164006
57,3041.0,29.0,835.1534090529999
58,8980.0,68.0,2030.669557018
59,37186.0,285.0,11899.825518837992
60,31245.0,314.0,12185.985179464997
61,23449.0,382.0,11115.211059771995
62,4085.0,33.0,956.938956927
63,17909.0,216.0,6093.969602126997
64,32928.0,317.0,11859.138623922001
65,34265.0,293.0,12026.597636310997
66,17483.0,251.0,9497.054707661002
67,5091.0,53.0,1631.6166788120004
68,23296.0,202.0,9027.716872634997
69,17797.0,253.0,8081.665385348001
70,21987.0,217.0,9175.250091537
71,7503.0,61.0,1934.1875687240001
72,27214.0,294.0,10683.892451505002
73,39520.0,364.0,13161.310085185005
74,7582.0,58.0,1945.8420891069998
75,11955.0,125.0,3415.685325176
76,27202.0,329.0,12759.409882541002
77,27505.0,440.0,13054.254783645994
78,35079.0,351.0,12948.303905636003
79,30419.0,390.0,13243.66394754199
80,39677.0,334.0,13423.610948087
81,35726.0,400.0,13015.112984320003
82,6587.0,75.0,2154.7653168100005
83,3136.0,21.0,589.100722521
84,6493.0,63.0,1748.457557086
85,44880.0,335.0,12992.700189279005
86,1560.0,3.0,58.815200607
87,23495.0,411.0,11992.991244588009
88,57292.0,623.0,20889.223885283
89,27699.0,353.0,9277.119574907
90,19328.0,233.0,5670.0143039919985
91,9318.0,93.0,2226.4904191479995
92,67202.0,802.0,25307.536765423018
93,13374.0,187.0,4545.697293445999
94,11602.0,111.0,2749.965871467999
95,12723.0,114.0,2894.1207609020003
96,17518.0,245.0,5949.5372289809975
97,8668.0,67.0,2066.307308567
98,22844.0,291.0,7148.548017588002
99,33006.0,298.0,12205.745474418001
