,lp_iterations,num_nodes,solving_time
0,12068.0,140.0,64.61684461099999
1,21098.0,265.0,128.27569190299997
2,31625.0,423.0,253.00399886999995
3,18559.0,159.0,126.60437433599995
4,8330.0,67.0,25.930929699000004
5,17844.0,207.0,97.70074207900002
6,27626.0,243.0,166.65691611300002
7,20394.0,219.0,147.49577031099994
8,22109.0,273.0,168.67673066799998
9,61678.0,823.0,401.64260917000007
10,3582.0,31.0,10.431163166000001
11,10167.0,49.0,38.05959504
12,9291.0,61.0,37.44331775700001
13,10989.0,51.0,24.08595698
14,5570.0,35.0,15.686160411000003
15,14957.0,125.0,80.26327226400004
16,14670.0,143.0,56.079281302000005
17,19067.0,217.0,81.166159247
18,5107.0,35.0,25.486887651000004
19,1662.0,5.0,1.8496234649999999
20,62232.0,739.0,633.2872805879999
21,34454.0,553.0,203.920611354
22,28091.0,353.0,206.05699812399993
23,17526.0,172.0,62.354086883
24,9463.0,63.0,38.090388114
25,12674.0,121.0,43.099990199999986
26,5002.0,23.0,12.250605518999999
27,18751.0,174.0,85.747829628
28,26782.0,224.0,144.214319625
29,2439.0,15.0,5.68233598
30,48710.0,633.0,267.5049712109997
31,21032.0,229.0,134.37806940499996
32,6549.0,43.0,28.66222946
33,5253.0,43.0,15.671682265000001
34,11686.0,143.0,55.613768314999994
35,33067.0,375.0,332.76539458100007
36,48229.0,588.0,516.2596182189997
37,28440.0,372.0,229.86836549900005
38,43097.0,407.0,309.828943331
39,31008.0,367.0,133.03023824899995
40,11575.0,81.0,57.56768158099999
41,36084.0,339.0,273.13249043499985
42,12681.0,90.0,45.590075297
43,23662.0,254.0,158.3709807199999
44,2569.0,9.0,2.959113811
45,16056.0,136.0,61.168366432
46,63107.0,723.0,532.4990089419999
47,8994.0,79.0,35.82298930299999
48,6681.0,47.0,21.207724359000004
49,32970.0,366.0,159.34844255100003
50,14117.0,102.0,70.830191751
51,35665.0,522.0,239.71329214399998
52,37726.0,472.0,232.63450185000002
53,18812.0,163.0,98.26438769999997
54,4065.0,23.0,9.370750009
55,10887.0,117.0,35.16253439099999
56,22266.0,317.0,207.063421138
57,17188.0,191.0,67.15457894000002
58,8928.0,81.0,23.061658038999997
59,9272.0,77.0,24.037166554999995
60,17519.0,179.0,71.75597244399998
61,3613.0,23.0,8.14603892
62,10751.0,60.0,24.50393388
63,15093.0,125.0,45.01601695800001
64,86447.0,947.0,1113.9346894429991
65,117887.0,1211.0,1357.1707869460017
66,1670.0,3.0,1.9518947560000002
67,27756.0,387.0,134.39335458799997
68,13815.0,111.0,38.308563795
69,6850.0,58.0,26.431111901000005
70,35555.0,354.0,330.94449381799996
71,72441.0,948.0,632.2990653800002
72,25295.0,379.0,216.963538395
73,22176.0,338.0,124.16067655700007
74,10259.0,69.0,24.401358256
75,5626.0,49.0,28.097919323999996
76,92250.0,1385.0,635.2149543599999
77,4651.0,29.0,18.157185441
78,5831.0,43.0,27.732327296999998
79,16644.0,195.0,87.23723447399999
80,10069.0,139.0,39.015382385
81,9936.0,77.0,30.003794064000004
82,18188.0,183.0,140.42223101300002
83,15831.0,156.0,86.55964844199998
84,44691.0,527.0,438.76946126899975
85,7034.0,40.0,16.116677455000005
86,20504.0,169.0,77.86365229700002
87,28115.0,459.0,149.95149283199993
88,26637.0,327.0,140.45259191099996
89,21674.0,296.0,188.37820694100003
90,14982.0,139.0,48.166102834999975
91,26043.0,287.0,224.624078335
92,21560.0,161.0,94.393040934
93,36245.0,373.0,161.6030078260001
94,8954.0,71.0,45.140341708
95,15171.0,173.0,69.933583551
96,4598.0,27.0,10.734149539999999
97,31539.0,345.0,107.95652494000002
98,49244.0,621.0,459.14657403700005
99,64528.0,880.0,744.4216080879995
